Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_datastring
1666453757.7764277,5385,1666453757,764534950,IMU1_Frame,0,1666453757,764554738,IMU1_Frame,0.028947843383475797,0.059039887364896584,0.9162830124894624,0.3950971463913929,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000245,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.954,-0.832,-9.409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,764570713,IMU1_Frame,-0.3484,-0.0045,0.4191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.595,+005.722,+004.919,-00.3484,-00.0045,+00.4191,+00.954,-00.832,-09.409,-00.000412,+00.000222,+00.000245*63\r\n'"
1666453757.8203325,5386,1666453757,789469718,IMU1_Frame,0,1666453757,789489507,IMU1_Frame,0.02896231914227503,0.05904747263377706,0.916271573741682,0.3951214790395552,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001223,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.951,-0.808,-9.403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,789505481,IMU1_Frame,-0.3473,-0.0057,0.4179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.592,+005.724,+004.919,-00.3473,-00.0057,+00.4179,+00.951,-00.808,-09.403,-00.001944,+00.000105,-00.001223*67\r\n'"
1666453757.8203864,5387,1666453757,814677238,IMU1_Frame,0,1666453757,814697980,IMU1_Frame,0.028968783895126998,0.05905164476643093,0.9162606816550383,0.39514563905357897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001079,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.967,-0.806,-9.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,814715147,IMU1_Frame,-0.3461,0.0071,0.4202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.589,+005.725,+004.919,-00.3461,+00.0071,+00.4202,+00.967,-00.806,-09.400,+00.000419,+00.000965,-00.001079*6B\r\n'"
1666453757.864388,5388,1666453757,839486360,IMU1_Frame,0,1666453757,839505910,IMU1_Frame,0.028993331158963007,0.059061633490591715,0.9162624869526714,0.3951381596366457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000237,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.962,-0.794,-9.368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,839521646,IMU1_Frame,-0.3451,-0.0046,0.4204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.590,+005.728,+004.919,-00.3451,-00.0046,+00.4204,+00.962,-00.794,-09.368,-00.000471,-00.001367,-00.000237*6F\r\n'"
1666453757.8652523,5389,1666453757,864508628,IMU1_Frame,0,1666453757,864528656,IMU1_Frame,0.028992300334580653,0.05906213951068616,0.9162555903512309,0.39515415137367194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001499,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.947,-0.82,-9.404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,864544868,IMU1_Frame,-0.3484,-0.008,0.4216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.588,+005.728,+004.919,-00.3484,-00.0080,+00.4216,+00.947,-00.820,-09.404,-00.001075,+00.000261,-00.001499*6F\r\n'"
1666453757.908269,5390,1666453757,889479160,IMU1_Frame,0,1666453757,889498949,IMU1_Frame,0.02898428974899823,0.05905872553312558,0.9162561380785763,0.39515397925300183,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.7e-05,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.975,-0.838,-9.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,889515161,IMU1_Frame,-0.3507,-0.0068,0.4227,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.588,+005.727,+004.919,-00.3507,-00.0068,+00.4227,+00.975,-00.838,-09.385,+00.000061,-00.001125,-00.000077*6B\r\n'"
1666453757.9524012,5391,1666453757,914493322,IMU1_Frame,0,1666453757,914513349,IMU1_Frame,0.02899075408144871,0.05906289850709388,0.9162452449257449,0.395178138753514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001538,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.949,-0.812,-9.417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,914529800,IMU1_Frame,-0.3462,-0.0069,0.4229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.585,+005.728,+004.919,-00.3462,-00.0069,+00.4229,+00.949,-00.812,-09.417,-00.000657,-00.000460,-00.001538*60\r\n'"
1666453757.9524474,5392,1666453757,939428567,IMU1_Frame,0,1666453757,939448356,IMU1_Frame,0.028986274514506617,0.059071400167910015,0.9162378321662142,0.3951943831576159,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000729,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.957,-0.801,-9.427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,939464092,IMU1_Frame,-0.3495,-0.0045,0.4215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.583,+005.728,+004.920,-00.3495,-00.0045,+00.4215,+00.957,-00.801,-09.427,+00.000295,-00.000174,-00.000729*64\r\n'"
1666453757.9962547,5393,1666453757,964508533,IMU1_Frame,0,1666453757,964527845,IMU1_Frame,0.028989207808447187,0.05906365746302059,0.916234898872274,0.3952021258625054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000325,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.975,-0.818,-9.416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,964543819,IMU1_Frame,-0.3484,-0.0091,0.4266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.582,+005.728,+004.919,-00.3484,-00.0091,+00.4266,+00.975,-00.818,-09.416,-00.000270,-00.000423,+00.000325*6C\r\n'"
1666453757.99633,5394,1666453757,989500761,IMU1_Frame,0,1666453757,989520549,IMU1_Frame,0.028987146080204213,0.059064669341284196,0.9162211031574602,0.395234108253142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00119,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.955,-0.816,-9.424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453757,989537000,IMU1_Frame,-0.3473,-0.0068,0.4253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.578,+005.728,+004.919,-00.3473,-00.0068,+00.4253,+00.955,-00.816,-09.424,-00.000455,+00.000125,-00.001190*63\r\n'"
1666453758.040465,5395,1666453758,14625787,IMU1_Frame,0,1666453758,14646053,IMU1_Frame,0.028986115202837056,0.05906517525342779,0.9162142048814068,0.39525009926787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000155,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.954,-0.809,-9.391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,14661788,IMU1_Frame,-0.3461,0.0024,0.4203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.576,+005.728,+004.919,-00.3461,+00.0024,+00.4203,+00.954,-00.809,-09.391,-00.000528,+00.000523,-00.000155*62\r\n'"
1666453758.0405111,5396,1666453758,39598941,IMU1_Frame,0,1666453758,39620161,IMU1_Frame,0.028986115202837056,0.05906517525342779,0.9162142048814068,0.39525009926787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000739,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.951,-0.798,-9.473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,39637327,IMU1_Frame,-0.3462,-0.0046,0.4204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.576,+005.728,+004.919,-00.3462,-00.0046,+00.4204,+00.951,-00.798,-09.473,-00.000369,-00.000583,-00.000739*6E\r\n'"
1666453758.0843332,5397,1666453758,64671754,IMU1_Frame,0,1666453758,64692020,IMU1_Frame,0.028993609956864567,0.0590688430845652,0.9162102078220776,0.39525826675851505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000621,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.961,-0.827,-9.379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,64707994,IMU1_Frame,-0.3495,-0.0045,0.4165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.575,+005.729,+004.919,-00.3495,-00.0045,+00.4165,+00.961,-00.827,-09.379,+00.000111,-00.000370,-00.000621*6F\r\n'"
1666453758.128497,5398,1666453758,89570283,IMU1_Frame,0,1666453758,89590072,IMU1_Frame,0.028988533662885164,0.059057685728267445,0.9162078217366777,0.39526583720456937,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000554,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.918,-0.823,-9.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,89605569,IMU1_Frame,-0.3484,-0.0069,0.4216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.574,+005.728,+004.918,-00.3484,-00.0069,+00.4216,+00.918,-00.823,-09.385,-00.001484,-00.000958,+00.000554*67\r\n'"
1666453758.1285486,5399,1666453758,114718914,IMU1_Frame,0,1666453758,114740371,IMU1_Frame,0.02898000814612214,0.0590545236678027,0.9162049200767207,0.39527366063201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000631,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.962,-0.814,-9.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,114757537,IMU1_Frame,-0.3494,0.0072,0.4201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.573,+005.727,+004.918,-00.3494,+00.0072,+00.4201,+00.962,-00.814,-09.395,-00.000355,-00.001564,+00.000631*64\r\n'"
1666453758.1723106,5400,1666453758,139514446,IMU1_Frame,0,1666453758,139534235,IMU1_Frame,0.02898000814612214,0.0590545236678027,0.9162049200767207,0.39527366063201,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00038,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.963,-0.822,-9.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,139551162,IMU1_Frame,-0.3484,-0.0057,0.4203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.573,+005.727,+004.918,-00.3484,-00.0057,+00.4203,+00.963,-00.822,-09.385,-00.000550,-00.000765,-00.000380*6B\r\n'"
1666453758.1723657,5401,1666453758,164559841,IMU1_Frame,0,1666453758,164580345,IMU1_Frame,0.028982426997686016,0.0590470341170856,0.9161985364278161,0.3952893984599475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000262,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.966,-0.803,-9.407,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,164596319,IMU1_Frame,-0.3496,-0.0092,0.4216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.571,+005.727,+004.917,-00.3496,-00.0092,+00.4216,+00.966,-00.803,-09.407,-00.000236,-00.001259,-00.000262*62\r\n'"
1666453758.2163346,5402,1666453758,189572572,IMU1_Frame,0,1666453758,189593076,IMU1_Frame,0.028989406450528526,0.05905095526214674,0.9161910894905021,0.395305560970853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000922,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.953,-0.817,-9.426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,189610242,IMU1_Frame,-0.3462,-0.0057,0.4266,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.569,+005.728,+004.917,-00.3462,-00.0057,+00.4266,+00.953,-00.817,-09.426,-00.000676,-00.001587,-00.000922*6A\r\n'"
1666453758.2163846,5403,1666453758,214473485,IMU1_Frame,0,1666453758,214493036,IMU1_Frame,0.0289883758125171,0.059051461213743675,0.9161841899673682,0.3953215514617328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001645,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.953,-0.813,-9.438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,214508771,IMU1_Frame,-0.3484,-0.008,0.4253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.567,+005.728,+004.917,-00.3484,-00.0080,+00.4253,+00.953,-00.813,-09.438,-00.000485,-00.000471,-00.001645*63\r\n'"
1666453758.2604072,5404,1666453758,239408731,IMU1_Frame,0,1666453758,239429473,IMU1_Frame,0.02897029482063982,0.05904564158912044,0.9161714854246101,0.39535318832936955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000172,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.959,-0.825,-9.426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,239445209,IMU1_Frame,-0.3495,-0.0021,0.4239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.563,+005.726,+004.917,-00.3495,-00.0021,+00.4239,+00.959,-00.825,-09.426,-00.000738,+00.000515,+00.000172*6A\r\n'"
1666453758.2651796,5405,1666453758,264484643,IMU1_Frame,0,1666453758,264503955,IMU1_Frame,0.0289697795491098,0.05904589440038665,0.9161680352823026,0.3953611834187822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000812,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.948,-0.82,-9.422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,264519214,IMU1_Frame,-0.3451,-0.007,0.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.562,+005.726,+004.917,-00.3451,-00.0070,+00.4180,+00.948,-00.820,-09.422,+00.000002,-00.000702,-00.000812*64\r\n'"
1666453758.3083525,5406,1666453758,289489269,IMU1_Frame,0,1666453758,289509296,IMU1_Frame,0.02897675875578917,0.05904981595830116,0.9161605871483803,0.3953773453844246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000538,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.958,-0.795,-9.4,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,289524316,IMU1_Frame,-0.3483,0.0037,0.4239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.560,+005.727,+004.917,-00.3483,+00.0037,+00.4239,+00.958,-00.795,-09.400,-00.000218,-00.000423,-00.000538*66\r\n'"
1666453758.352276,5407,1666453758,314596414,IMU1_Frame,0,1666453758,314617156,IMU1_Frame,0.028967718440925633,0.059046905600487795,0.9161542340153734,0.39539316347534237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001185,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.964,-0.795,-9.434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,314633369,IMU1_Frame,-0.3495,-0.0056,0.4265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.558,+005.726,+004.917,-00.3495,-00.0056,+00.4265,+00.964,-00.795,-09.434,+00.000181,-00.001407,-00.001185*6A\r\n'"
1666453758.3522859,5408,1666453758,337467432,IMU1_Frame,0,1666453758,337471246,IMU1_Frame,0.028969623251099957,0.0590396690875149,0.9161443975857914,0.39541689540900177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001009,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.949,-0.799,-9.445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,337474346,IMU1_Frame,-0.3473,-0.0057,0.4204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.555,+005.726,+004.916,-00.3473,-00.0057,+00.4204,+00.949,-00.799,-09.445,+00.000421,-00.000957,-00.001009*6E\r\n'"
1666453758.396378,5409,1666453758,362167119,IMU1_Frame,0,1666453758,362172842,IMU1_Frame,0.02896859281007303,0.05904017469383131,0.916137496119512,0.3954328850849373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000242,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.945,-0.848,-9.432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,362177133,IMU1_Frame,-0.3495,-0.0045,0.419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.553,+005.726,+004.916,-00.3495,-00.0045,+00.4190,+00.945,-00.848,-09.432,-00.000309,-00.000338,-00.000242*66\r\n'"
1666453758.3964176,5410,1666453758,387886285,IMU1_Frame,0,1666453758,387897014,IMU1_Frame,0.028965142006062292,0.05904816949943754,0.9161369808619084,0.39543313786854245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001624,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.983,-0.819,-9.438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,387905359,IMU1_Frame,-0.3473,-0.008,0.4229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.553,+005.726,+004.917,-00.3473,-00.0080,+00.4229,+00.983,-00.819,-09.438,+00.000243,+00.000123,-00.001624*61\r\n'"
1666453758.440454,5411,1666453758,414474725,IMU1_Frame,0,1666453758,414494276,IMU1_Frame,0.028965657297447368,0.059047916728640765,0.9161404316321381,0.39542514305012777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000234,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.945,-0.818,-9.395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,414510011,IMU1_Frame,-0.3495,-0.0068,0.4215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.554,+005.726,+004.917,-00.3495,-00.0068,+00.4215,+00.945,-00.818,-09.395,-00.000641,-00.000762,-00.000234*6D\r\n'"
1666453758.440498,5412,1666453758,439500570,IMU1_Frame,0,1666453758,439519882,IMU1_Frame,0.028959552868468515,0.05903726369494253,0.9161311419280732,0.3954487028460667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000386,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.956,-0.83,-9.42,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,439536571,IMU1_Frame,-0.3484,-0.0069,0.4166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.551,+005.725,+004.916,-00.3484,-00.0069,+00.4166,+00.956,-00.830,-09.420,-00.000923,-00.001092,-00.000386*67\r\n'"
1666453758.4843714,5413,1666453758,464464187,IMU1_Frame,0,1666453758,464483022,IMU1_Frame,0.02895507138784432,0.059045763815422043,0.9161237246700408,0.39546494498636586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000279,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.947,-0.827,-9.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,464499235,IMU1_Frame,-0.3451,-0.0069,0.4205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.549,+005.725,+004.917,-00.3451,-00.0069,+00.4205,+00.947,-00.827,-09.418,-00.000819,+00.000089,-00.000279*68\r\n'"
1666453758.4901612,5414,1666453758,489473581,IMU1_Frame,0,1666453758,489492893,IMU1_Frame,0.02895697685431983,0.059038527237612146,0.916113886351268,0.39548867623163153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001087,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.951,-0.789,-9.41,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,489508867,IMU1_Frame,-0.3496,-0.0069,0.4153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.546,+005.725,+004.916,-00.3496,-00.0069,+00.4153,+00.951,-00.789,-09.410,-00.000832,-00.001506,-00.001087*67\r\n'"
1666453758.5363004,5415,1666453758,514532327,IMU1_Frame,0,1666453758,514552593,IMU1_Frame,0.028951388574696216,0.0590276209936176,0.9161080462748721,0.39550424095054615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002003,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.937,-0.809,-9.416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,514568328,IMU1_Frame,-0.3484,-0.0022,0.4215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.544,+005.724,+004.915,-00.3484,-00.0022,+00.4215,+00.937,-00.809,-09.416,-00.000554,-00.000776,-00.002003*6D\r\n'"
1666453758.580385,5416,1666453758,539407014,IMU1_Frame,0,1666453758,539427280,IMU1_Frame,0.028962334213105637,0.059023296277343755,0.9161045624583761,0.3955121544737058,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000106,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.95,-0.809,-9.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1666453758,539443254,IMU1_Frame,-0.3495,-0.0068,0.4228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+133.543,+005.725,+004.914,-00.3495,-00.0068,+00.4228,+00.950,-00.809,-09.385,+00.000171,+00.000482,-00.000106*6B\r\n'"
